Date,Close,SMA50,SMA200,Signal,Entry/Exit
2016-09-07,373.54,361.73539999999974,342.81820000000045,1.0,0.0
2016-09-08,372.38,362.7037999999998,342.86780000000044,1.0,0.0
2016-09-09,362.18,363.2125999999997,342.86245000000036,1.0,0.0
2016-09-12,368.1,363.7239999999997,342.9189000000004,1.0,0.0
2016-09-13,360.91,364.1165999999997,342.9203500000005,1.0,0.0
2016-09-14,360.7,364.6089999999997,342.93190000000044,1.0,0.0
2016-09-15,365.5,365.1967999999997,342.9408000000005,1.0,0.0
2016-09-16,365.97,365.81399999999974,342.9620000000005,1.0,0.0
2016-09-19,367.96,366.26919999999967,343.0072000000005,1.0,0.0
2016-09-20,365.71,366.63339999999965,343.07575000000054,1.0,0.0
2016-09-21,370.37,366.8933999999997,343.12380000000053,1.0,0.0
2016-09-22,373.87,367.22079999999966,343.2158000000005,1.0,0.0
2016-09-23,365.65,367.4299999999997,343.29935000000046,1.0,0.0
2016-09-26,360.7,367.5069999999998,343.38000000000045,1.0,0.0
2016-09-27,361.79,367.58719999999977,343.4627000000004,1.0,0.0
2016-09-28,361.68,367.68919999999974,343.6572000000004,1.0,0.0
2016-09-29,357.23,367.63819999999976,343.84535000000034,1.0,0.0
2016-09-30,362.46,367.6973999999998,344.0099500000004,1.0,0.0
2016-10-03,360.07,367.63779999999974,344.1553000000004,1.0,0.0
2016-10-04,356.03,367.5299999999998,344.2844000000004,1.0,0.0
2016-10-05,358.24,367.4561999999998,344.4682500000004,1.0,0.0
2016-10-06,356.8,367.3259999999998,344.6245000000004,1.0,0.0
2016-10-07,357.21,367.2027999999998,344.7580000000005,1.0,0.0
2016-10-10,358.8,367.05379999999974,344.8538000000005,1.0,0.0
2016-10-11,351.87,366.72479999999973,344.92615000000046,1.0,0.0
2016-10-12,351.1,366.4051999999997,344.9694000000005,1.0,0.0
2016-10-13,349.34,366.0287999999997,344.9981000000005,1.0,0.0
2016-10-14,354.91,365.8019999999997,345.0624000000005,1.0,0.0
2016-10-17,354.6,365.39899999999966,345.1328000000005,1.0,0.0
2016-10-18,356.59,365.0969999999997,345.25025000000045,1.0,0.0
2016-10-19,352.72,364.7783999999997,345.34405000000044,1.0,0.0
2016-10-20,349.17,364.43299999999965,345.4391000000004,1.0,0.0
2016-10-21,345.55,363.99619999999965,345.5882000000004,1.0,0.0
2016-10-24,343.14,363.5269999999997,345.76500000000044,1.0,0.0
2016-10-25,341.54,362.94299999999964,345.93110000000036,1.0,0.0
2016-10-26,340.15,362.4045999999997,346.06390000000033,1.0,0.0
2016-10-27,340.28,361.8081999999997,346.24225000000035,1.0,0.0
2016-10-28,339.69,361.18619999999964,346.3907000000004,1.0,0.0
2016-10-31,341.24,360.5699999999997,346.6140000000004,1.0,0.0
2016-11-01,340.96,359.9581999999997,346.84880000000044,1.0,0.0
2016-11-02,338.61,359.28479999999973,347.08185000000043,1.0,0.0
2016-11-03,341.14,358.72519999999975,347.33805000000046,1.0,0.0
2016-11-04,345.8,358.27119999999974,347.56425000000047,1.0,0.0
2016-11-07,357.64,358.00219999999973,347.90385000000043,1.0,0.0
2016-11-08,353.49,357.5959999999998,348.1750000000005,1.0,0.0
2016-11-09,364.42,357.3643999999997,348.48650000000055,1.0,0.0
2016-11-10,375.01,357.4083999999997,348.8657000000005,1.0,0.0
2016-11-11,371.19,357.38879999999966,349.15035000000057,1.0,0.0
2016-11-14,373.81,357.38799999999975,349.45815000000056,1.0,0.0
2016-11-15,372.15,357.3991999999998,349.8128500000005,1.0,0.0
2016-11-16,367.45,357.2773999999998,350.12980000000044,1.0,0.0
2016-11-17,371.37,357.2571999999997,350.4181500000005,1.0,0.0
2016-11-18,372.78,357.4691999999997,350.74330000000043,1.0,0.0
2016-11-21,374.57,357.5985999999997,351.14885000000044,1.0,0.0
2016-11-22,373.06,357.84159999999974,351.54150000000044,1.0,0.0
2016-11-23,372.99,358.0873999999998,351.9136500000005,1.0,0.0
2016-11-25,373.67,358.25079999999974,352.31095000000045,1.0,0.0
2016-11-28,368.65,358.30439999999976,352.6202000000004,1.0,0.0
2016-11-29,368.55,358.31619999999975,352.8906000000004,1.0,0.0
2016-11-30,370.79,358.4177999999998,353.14515000000034,1.0,0.0
2016-12-01,377.2,358.5543999999998,353.45130000000034,1.0,0.0
2016-12-02,371.36,358.50419999999986,353.7366500000004,1.0,0.0
2016-12-05,374.35,358.6781999999998,354.0261500000004,1.0,0.0
2016-12-06,373.97,358.9435999999998,354.3467000000004,1.0,0.0
2016-12-07,379.81,359.3039999999998,354.70585000000045,1.0,0.0
2016-12-08,390.33,359.87699999999984,355.08940000000047,1.0,0.0
2016-12-09,388.54,360.5031999999999,355.46250000000043,1.0,0.0
2016-12-12,390.28,361.0595999999998,355.8541000000004,1.0,0.0
2016-12-13,392.64,361.71099999999984,356.20445000000035,1.0,0.0
2016-12-14,390.0,362.3903999999999,356.5208000000004,1.0,0.0
2016-12-15,393.75,363.1005999999998,356.8738500000004,1.0,0.0
2016-12-16,392.62,363.81699999999984,357.2181500000004,1.0,0.0
2016-12-19,389.77,364.46819999999985,357.53335000000044,1.0,0.0
2016-12-20,398.45,365.26119999999986,357.9236000000004,1.0,0.0
2016-12-21,393.53,366.0943999999999,358.2497000000005,1.0,0.0
2016-12-22,387.12,366.8147999999999,358.5603500000004,1.0,0.0
2016-12-23,385.74,367.54279999999994,358.79080000000044,1.0,0.0
2016-12-27,387.49,368.1944,359.03915000000046,1.0,0.0
2016-12-28,381.03,368.72299999999996,359.27365000000043,1.0,0.0
2016-12-29,379.0,369.17119999999994,359.49830000000037,1.0,0.0
2016-12-30,380.54,369.72759999999994,359.69130000000035,1.0,0.0
2017-01-03,386.43,370.4728,359.9106500000003,1.0,0.0
2017-01-04,386.66,371.295,360.13405000000034,1.0,0.0
2017-01-05,382.54,372.083,360.3456500000003,1.0,0.0
2017-01-06,384.3,372.9382,360.57100000000037,1.0,0.0
2017-01-09,380.42,373.74359999999996,360.8017000000003,1.0,0.0
2017-01-10,380.31,374.5442,361.0187000000003,1.0,0.0
2017-01-11,380.95,375.36940000000004,361.2239000000003,1.0,0.0
2017-01-12,378.29,376.1104,361.4085000000003,1.0,0.0
2017-01-13,379.35,376.8782,361.6024000000003,1.0,0.0
2017-01-17,374.8,377.602,361.7637500000003,1.0,0.0
2017-01-18,378.0,378.3392,361.96115000000026,1.0,0.0
2017-01-19,377.35,378.9702,362.1739000000003,1.0,0.0
2017-01-20,381.4,379.4454,362.3949000000003,1.0,0.0
2017-01-23,378.06,379.9368,362.6433500000003,1.0,0.0
2017-01-24,381.38,380.27600000000007,362.8922500000003,1.0,0.0
2017-01-25,388.33,380.5424000000001,363.16910000000024,1.0,0.0
2017-01-26,379.42,380.7070000000001,363.36965000000026,1.0,0.0
2017-01-27,375.06,380.73200000000014,363.50350000000026,1.0,0.0
2017-01-30,375.18,380.7926000000001,363.6048500000002,1.0,0.0
2017-01-31,373.98,380.92320000000007,363.6860500000002,1.0,0.0
2017-02-01,373.0,380.95580000000007,363.7610500000002,1.0,0.0
2017-02-02,371.64,380.9330000000001,363.7959500000002,1.0,0.0
2017-02-03,378.0,381.0016000000001,363.85135000000014,1.0,0.0
2017-02-06,377.42,381.08880000000005,363.9180000000002,1.0,0.0
2017-02-07,376.89,381.1668,363.97510000000017,1.0,0.0
2017-02-08,374.56,381.18460000000005,364.02960000000013,1.0,0.0
2017-02-09,378.57,381.38300000000004,364.09265000000016,1.0,0.0
2017-02-10,382.89,381.6698,364.16975000000014,1.0,0.0
2017-02-13,385.83,381.97060000000005,364.3047500000001,1.0,0.0
2017-02-14,384.98,382.12620000000004,364.4480000000001,1.0,0.0
2017-02-15,393.04,382.55980000000005,364.60570000000007,1.0,0.0
2017-02-16,391.97,382.9122000000001,364.78710000000007,1.0,0.0
2017-02-17,388.76,383.208,364.97005000000007,1.0,0.0
2017-02-21,390.1,383.4138,365.16015000000004,1.0,0.0
2017-02-22,390.71,383.42139999999995,365.33365000000015,1.0,0.0
2017-02-23,390.61,383.4627999999999,365.51165000000015,1.0,0.0
2017-02-24,389.16,383.44039999999995,365.6565500000002,1.0,0.0
2017-02-27,391.0,383.40759999999995,365.84245000000016,1.0,0.0
2017-02-28,387.46,383.3567999999999,366.0017500000002,1.0,0.0
2017-03-01,397.81,383.43799999999993,366.2543500000002,1.0,0.0
2017-03-02,391.65,383.4186,366.45345000000015,1.0,0.0
2017-03-03,390.17,383.42659999999995,366.6602000000001,1.0,0.0
2017-03-06,387.66,383.21079999999995,366.8310500000001,1.0,0.0
2017-03-07,385.35,383.0471999999999,367.0049500000001,1.0,0.0
2017-03-08,384.55,382.9957999999999,367.15765000000016,1.0,0.0
2017-03-09,384.27,382.9663999999999,367.3095000000002,1.0,0.0
2017-03-10,384.58,382.9081999999999,367.42650000000026,1.0,0.0
2017-03-13,384.89,382.9853999999999,367.53050000000025,1.0,0.0
2017-03-14,383.29,383.0712,367.6314500000002,1.0,0.0
2017-03-15,388.22,383.22479999999996,367.7471000000002,1.0,0.0
2017-03-16,390.0,383.29619999999994,367.8778500000002,1.0,0.0
2017-03-17,382.85,383.2199999999999,367.96915000000024,1.0,0.0
2017-03-20,380.45,383.17819999999995,368.0658500000002,1.0,0.0
2017-03-21,375.16,382.99539999999996,368.14480000000026,1.0,0.0
2017-03-22,375.47,382.89639999999997,368.21185000000025,1.0,0.0
2017-03-23,375.4,382.7982,368.29355000000027,1.0,0.0
2017-03-24,374.41,382.6674,368.36385000000024,1.0,0.0
2017-03-27,375.0,382.60159999999996,368.4490500000002,1.0,0.0
2017-03-28,380.63,382.6272,368.6173500000002,1.0,0.0
2017-03-29,379.41,382.7194,368.7914500000003,1.0,0.0
2017-03-30,383.04,382.82020000000006,369.0077000000003,1.0,0.0
2017-03-31,383.51,382.94340000000005,369.2275000000002,1.0,0.0
2017-04-03,382.09,382.9572,369.4406500000002,1.0,0.0
2017-04-04,380.8,383.01199999999994,369.63525000000016,1.0,0.0
2017-04-05,380.91,383.0026,369.7976500000002,1.0,0.0
2017-04-06,384.1,382.9179999999999,369.97815000000026,1.0,0.0
2017-04-07,386.02,383.04999999999995,370.16990000000027,1.0,0.0
2017-04-10,385.89,383.26659999999987,370.31510000000026,1.0,0.0
2017-04-11,384.05,383.44399999999985,370.57280000000026,1.0,0.0
2017-04-12,381.44,383.59319999999985,370.8823000000003,1.0,0.0
2017-04-13,379.0,383.71319999999986,371.1575000000003,1.0,0.0
2017-04-17,383.8,383.95639999999986,371.3928000000003,1.0,0.0
2017-04-18,383.61,384.06859999999983,371.5982000000003,1.0,0.0
2017-04-19,377.1,384.06219999999985,371.7773000000003,1.0,0.0
2017-04-20,381.59,384.1561999999999,372.0048500000003,1.0,0.0
2017-04-21,378.06,384.2261999999999,372.2146000000003,1.0,0.0
2017-04-24,386.65,384.3877999999999,372.47230000000025,1.0,0.0
2017-04-25,388.19,384.4937999999999,372.6872500000003,1.0,0.0
2017-04-26,388.87,384.5545999999998,372.89410000000026,1.0,0.0
2017-04-27,390.71,384.6691999999998,373.0608000000003,1.0,0.0
2017-04-28,384.57,384.4997999999998,373.19615000000033,1.0,0.0
2017-05-01,383.0,384.3203999999998,373.3352000000003,1.0,0.0
2017-05-02,384.5,384.23519999999985,373.4734500000003,1.0,0.0
2017-05-03,384.29,384.11899999999986,373.6060000000003,1.0,0.0
2017-05-04,383.31,383.9709999999999,373.73965000000027,1.0,0.0
2017-05-05,383.76,383.8339999999999,373.85955000000024,1.0,0.0
2017-05-08,382.38,383.6983999999999,373.9739500000003,1.0,0.0
2017-05-09,380.5,383.4883999999999,374.06120000000027,1.0,0.0
2017-05-10,382.27,383.3845999999999,374.16545000000025,1.0,0.0
2017-05-11,382.87,383.0857999999999,374.2701500000003,1.0,0.0
2017-05-12,385.12,382.9551999999998,374.37920000000025,1.0,0.0
2017-05-15,389.36,382.93899999999985,374.5091500000003,1.0,0.0
2017-05-16,391.3,383.0117999999999,374.6344000000003,1.0,0.0
2017-05-17,383.67,382.97819999999984,374.71115000000026,1.0,0.0
2017-05-18,388.48,383.05679999999984,374.81815000000023,1.0,0.0
2017-05-19,393.32,383.2377999999998,374.94395000000026,1.0,0.0
2017-05-22,396.28,383.4717999999998,375.09410000000025,1.0,0.0
2017-05-23,395.97,383.6933999999998,375.2002000000003,1.0,0.0
2017-05-24,396.31,383.95379999999983,375.32330000000024,1.0,0.0
2017-05-25,406.36,384.3165999999998,375.51185000000027,1.0,0.0
2017-05-26,407.02,384.6569999999998,375.71475000000027,1.0,0.0
2017-05-30,406.82,385.13639999999987,375.9119000000003,1.0,0.0
2017-05-31,409.24,385.7121999999999,376.1251000000003,1.0,0.0
2017-06-01,413.38,386.4765999999999,376.3383000000003,1.0,0.0
2017-06-02,414.71,387.26139999999987,376.5765000000003,1.0,0.0
2017-06-05,414.22,388.03779999999983,376.7971000000003,1.0,0.0
2017-06-06,413.83,388.82619999999986,377.0123000000003,1.0,0.0
2017-06-07,413.8,389.60219999999987,377.22105000000033,1.0,0.0
2017-06-08,415.23,390.2941999999998,377.4394500000003,1.0,0.0
2017-06-09,418.5,391.07599999999985,377.6705500000003,1.0,0.0
2017-06-12,418.31,391.78139999999985,377.9165000000003,1.0,0.0
2017-06-13,419.31,392.4973999999999,378.1705500000003,1.0,0.0
2017-06-14,421.49,393.2853999999999,378.42255000000034,1.0,0.0
2017-06-15,422.37,394.11679999999996,378.6654000000003,1.0,0.0
2017-06-16,420.51,394.9087999999999,378.8879500000003,1.0,0.0
2017-06-19,428.38,395.79439999999994,379.16580000000033,1.0,0.0
2017-06-20,424.69,396.5677999999999,379.42840000000035,1.0,0.0
2017-06-21,420.74,397.2648,379.66285000000033,1.0,0.0
2017-06-22,423.17,398.0471999999999,379.92075000000034,1.0,0.0
2017-06-23,421.62,398.85079999999994,380.16115000000036,1.0,0.0
2017-06-26,424.69,399.7645999999999,380.4227000000003,1.0,0.0
2017-06-27,422.13,400.53119999999996,380.7224500000004,1.0,0.0
2017-06-28,426.85,401.3959999999999,381.01620000000037,1.0,0.0
2017-06-29,423.24,402.31879999999995,381.3278500000004,1.0,0.0
2017-06-30,422.41,403.13519999999994,381.63640000000044,1.0,0.0
2017-07-03,428.82,404.15039999999993,381.9530000000005,1.0,0.0
2017-07-05,428.77,404.99279999999993,382.2670000000005,1.0,0.0
2017-07-06,425.19,405.73279999999994,382.55315000000047,1.0,0.0
2017-07-07,432.38,406.60299999999995,382.88650000000047,1.0,0.0
2017-07-10,436.24,407.5136,383.2158500000005,1.0,0.0
2017-07-11,431.91,408.4604,383.5060500000005,1.0,0.0
2017-07-12,435.29,409.50620000000004,383.85425000000055,1.0,0.0
2017-07-13,437.88,410.57380000000006,384.2401500000006,1.0,0.0
2017-07-14,438.34,411.6548,384.6229000000006,1.0,0.0
2017-07-17,424.63,412.4812,384.93765000000064,1.0,0.0
2017-07-18,426.88,413.3436000000001,385.2859000000007,1.0,0.0
2017-07-19,426.46,414.22520000000003,385.6059000000007,1.0,0.0
2017-07-20,427.28,415.1608,385.94195000000065,1.0,0.0
2017-07-21,428.65,416.08840000000004,386.3050500000006,1.0,0.0
2017-07-24,428.32,416.9974,386.65545000000066,1.0,0.0
2017-07-25,431.35,417.922,387.02820000000065,1.0,0.0
2017-07-26,432.71,418.789,387.40570000000065,1.0,0.0
2017-07-27,425.51,419.4732,387.7392500000006,1.0,0.0
2017-07-28,424.0,420.2798,388.0999000000006,1.0,0.0
2017-07-31,426.53,421.0408,388.4770500000006,1.0,0.0
2017-08-01,429.98,421.774,388.8802500000006,1.0,0.0
2017-08-02,425.55,422.35940000000005,389.2334500000006,1.0,0.0
2017-08-03,426.01,422.9602,389.59050000000053,1.0,0.0
2017-08-04,426.51,423.5641999999999,389.94010000000054,1.0,0.0
2017-08-07,427.87,423.99439999999987,390.3158500000005,1.0,0.0
2017-08-08,428.82,424.43039999999985,390.71410000000054,1.0,0.0
2017-08-09,431.34,424.9207999999999,391.1430500000005,1.0,0.0
2017-08-10,422.69,425.1897999999998,391.5408000000005,1.0,0.0
2017-08-11,424.16,425.4053999999998,391.9539000000006,1.0,0.0
2017-08-14,428.06,425.6723999999998,392.3934500000006,1.0,0.0
2017-08-15,428.25,425.9529999999998,392.8333000000006,1.0,0.0
2017-08-16,427.07,426.2177999999998,393.2702000000006,1.0,0.0
2017-08-17,419.94,426.34059999999977,393.66370000000063,1.0,0.0
2017-08-18,416.55,426.36699999999973,394.0416500000006,1.0,0.0
2017-08-21,415.37,426.30439999999976,394.4254500000006,1.0,0.0
2017-08-22,421.37,426.3655999999997,394.82660000000055,1.0,0.0
2017-08-23,418.07,426.34079999999966,395.18795000000057,1.0,0.0
2017-08-24,415.94,426.2297999999996,395.47945000000055,1.0,0.0
2017-08-25,416.37,426.1097999999996,395.79385000000053,1.0,0.0
2017-08-28,414.34,425.9863999999996,396.0434500000005,1.0,0.0
2017-08-29,414.13,425.70139999999964,396.2390500000006,1.0,0.0
2017-08-30,416.2,425.5315999999997,396.46410000000054,1.0,0.0
2017-08-31,419.01,425.4969999999996,396.69010000000054,1.0,0.0
2017-09-01,421.78,425.4691999999996,396.93825000000055,1.0,0.0
2017-09-05,413.65,425.30979999999965,397.16925000000055,1.0,0.0
2017-09-06,412.19,425.05979999999965,397.3733500000006,1.0,0.0
2017-09-07,414.25,424.90219999999965,397.5807000000006,1.0,0.0
2017-09-08,415.95,424.6841999999997,397.7876000000005,1.0,0.0
2017-09-11,424.04,424.70019999999965,398.04250000000053,1.0,0.0
2017-09-12,428.57,424.82339999999965,398.3204000000005,1.0,0.0
2017-09-13,425.52,424.7573999999997,398.5796500000005,1.0,0.0
2017-09-14,425.69,424.6957999999997,398.8648500000006,1.0,0.0
2017-09-15,428.72,424.7663999999997,399.1657000000006,1.0,0.0
2017-09-18,429.44,424.7075999999997,399.45895000000064,1.0,0.0
2017-09-19,432.39,424.6305999999996,399.7349000000006,1.0,0.0
2017-09-20,434.07,424.67379999999963,400.0484500000007,1.0,0.0
2017-09-21,433.63,424.6405999999996,400.34485000000063,1.0,0.0
2017-09-22,435.49,424.5927999999996,400.65245000000067,1.0,0.0
2017-09-25,437.63,424.57859999999965,400.9415500000007,1.0,0.0
2017-09-26,434.4,424.77399999999966,401.1619000000007,1.0,0.0
2017-09-27,438.4,425.00439999999963,401.4112000000007,1.0,0.0
2017-09-28,446.11,425.39739999999966,401.6903500000007,1.0,0.0
2017-09-29,447.09,425.79359999999974,401.9626000000007,1.0,0.0
2017-10-02,449.95,426.2195999999997,402.26235000000065,1.0,0.0
2017-10-03,450.79,426.6689999999997,402.5475500000006,1.0,0.0
2017-10-04,457.91,427.20019999999977,402.87400000000065,1.0,0.0
2017-10-05,464.43,427.8345999999998,403.2473000000006,1.0,0.0
2017-10-06,463.22,428.5887999999998,403.5711500000006,1.0,0.0
2017-10-09,462.45,429.3577999999998,403.9157500000006,1.0,0.0
2017-10-10,465.49,430.1369999999999,404.30760000000066,1.0,0.0
2017-10-11,473.93,431.0159999999999,404.7485500000006,1.0,0.0
2017-10-12,480.59,432.11679999999996,405.21405000000055,1.0,0.0
2017-10-13,475.49,433.1064,405.68635000000063,1.0,0.0
2017-10-16,477.96,434.1354,406.1811500000006,1.0,0.0
2017-10-17,475.55,435.089,406.6562000000007,1.0,0.0
2017-10-18,477.5,436.06260000000003,407.1115500000007,1.0,0.0
2017-10-19,476.79,436.9716,407.56220000000064,1.0,0.0
2017-10-20,476.62,438.0502,408.0326000000007,1.0,0.0
2017-10-23,474.39,439.05480000000006,408.4830500000007,1.0,0.0
2017-10-24,473.72,439.968,408.94955000000067,1.0,0.0
2017-10-25,469.15,440.78600000000006,409.39375000000064,1.0,0.0
2017-10-26,473.48,441.71420000000006,409.85640000000063,1.0,0.0
2017-10-27,475.13,442.8180000000001,410.3406000000007,1.0,0.0
2017-10-30,472.29,443.93280000000016,410.80530000000067,1.0,0.0
2017-10-31,470.83,445.0420000000002,411.28545000000065,1.0,0.0
2017-11-01,469.29,446.00040000000024,411.7419000000006,1.0,0.0
2017-11-02,474.92,447.1374000000002,412.2297500000006,1.0,0.0
2017-11-03,479.11,448.40080000000023,412.7183000000006,1.0,0.0
2017-11-06,475.61,449.5856000000003,413.20605000000063,1.0,0.0
2017-11-07,473.37,450.76620000000025,413.66600000000057,1.0,0.0
2017-11-08,472.2,451.9276000000002,414.0853500000005,1.0,0.0
2017-11-09,466.6,452.9356000000002,414.5212500000006,1.0,0.0
2017-11-10,465.83,453.87200000000024,414.9751000000006,1.0,0.0
2017-11-13,465.11,454.7386000000003,415.42475000000064,1.0,0.0
2017-11-14,470.45,455.87460000000027,415.90710000000064,1.0,0.0
2017-11-15,470.5,457.04080000000033,416.39460000000065,1.0,0.0
2017-11-16,474.02,458.23620000000034,416.9065000000007,1.0,0.0
2017-11-17,473.99,459.39700000000033,417.3864500000007,1.0,0.0
2017-11-20,474.77,460.4116000000003,417.87320000000074,1.0,0.0
2017-11-21,481.36,461.46740000000034,418.39555000000075,1.0,0.0
2017-11-22,478.94,462.53580000000034,418.91745000000077,1.0,0.0
2017-11-24,479.74,463.61680000000035,419.4233000000007,1.0,0.0
2017-11-27,481.96,464.68160000000034,419.91865000000075,1.0,0.0
2017-11-28,493.06,465.9540000000004,420.4548000000008,1.0,0.0
2017-11-29,500.82,467.32260000000036,421.0340000000008,1.0,0.0
2017-11-30,501.19,468.66500000000036,421.57475000000085,1.0,0.0
2017-12-01,502.08,470.0340000000004,422.12530000000083,1.0,0.0
2017-12-04,513.5,471.59420000000034,422.7490000000009,1.0,0.0
2017-12-05,512.12,473.0840000000003,423.3591000000008,1.0,0.0
2017-12-06,511.82,474.63240000000025,423.96465000000086,1.0,0.0
2017-12-07,512.41,476.1126000000002,424.57365000000084,1.0,0.0
2017-12-08,515.49,477.50020000000023,425.2053000000009,1.0,0.0
2017-12-11,512.13,478.8010000000003,425.8109500000009,1.0,0.0
2017-12-12,517.73,480.15660000000025,426.4623000000008,1.0,0.0
2017-12-13,512.55,481.3918000000002,427.03600000000085,1.0,0.0
2017-12-14,506.75,482.36860000000024,427.6115000000009,1.0,0.0
2017-12-15,511.87,483.3174000000002,428.2200000000009,1.0,0.0
2017-12-18,518.86,484.4302000000002,428.8760000000009,1.0,0.0
2017-12-19,515.82,485.49760000000015,429.52835000000084,1.0,0.0
2017-12-20,514.55,486.4788000000001,430.1783500000009,1.0,0.0
2017-12-21,513.59,487.2720000000001,430.82495000000085,1.0,0.0
2017-12-22,512.12,487.9026000000001,431.4626500000008,1.0,0.0
2017-12-26,513.72,488.6672000000001,432.1068000000008,1.0,0.0
2017-12-27,514.32,489.3944000000001,432.76195000000087,1.0,0.0
2017-12-28,517.98,490.2430000000001,433.41075000000086,1.0,0.0
2017-12-29,513.71,490.9672000000001,434.0293000000009,1.0,0.0
2018-01-02,508.97,491.6108000000001,434.65990000000085,1.0,0.0
2018-01-03,514.34,492.36520000000013,435.32935000000083,1.0,0.0
2018-01-04,521.13,493.3000000000001,436.0592000000008,1.0,0.0
2018-01-05,525.57,494.3370000000001,436.8097000000009,1.0,0.0
2018-01-08,529.49,495.54380000000015,437.5801500000009,1.0,0.0
2018-01-09,533.94,496.7530000000001,438.37780000000095,1.0,0.0
2018-01-10,531.57,497.88180000000006,439.16065000000094,1.0,0.0
2018-01-11,537.92,499.19440000000003,439.94710000000094,1.0,0.0
2018-01-12,555.53,500.8884,440.8277000000009,1.0,0.0
2018-01-16,563.0,502.76259999999996,441.72750000000093,1.0,0.0
2018-01-17,576.51,504.79439999999994,442.69250000000096,1.0,0.0
2018-01-18,579.22,506.79659999999996,443.678150000001,1.0,0.0
2018-01-19,590.26,509.0895999999999,444.72545000000093,1.0,0.0
2018-01-22,593.26,511.4873999999999,445.7872000000009,1.0,0.0
2018-01-23,589.68,513.8369999999999,446.8151000000008,1.0,0.0
2018-01-24,587.67,516.2583999999999,447.8233500000008,1.0,0.0
2018-01-25,575.5,518.4517999999998,448.77140000000077,1.0,0.0
2018-01-26,586.8,520.8855999999998,449.7851500000008,1.0,0.0
2018-01-29,574.42,522.9649999999998,450.7500500000008,1.0,0.0
2018-01-30,562.29,524.8007999999998,451.6665000000007,1.0,0.0
2018-01-31,561.8,526.5563999999998,452.55650000000077,1.0,0.0
2018-02-01,565.19,528.3803999999997,453.46440000000075,1.0,0.0
2018-02-02,548.32,529.8513999999997,454.3205000000008,1.0,0.0
2018-02-05,524.97,530.7235999999997,455.0374000000008,1.0,0.0
2018-02-06,535.22,531.8491999999998,455.8232000000008,1.0,0.0
